irga.id,unique.id,replicate,soil.volume,actual.fresh.mass,date.run,time.flush,time.irga,standard.co2,irga.integral,times.sampled,std.value.1,std.value.2,std.value.3,std.value.4,std.start.time,std.end.time
61,13_2,1,9,6.8398,11/8/23,9:10,14:15,1976,741.529,1,,,,,,
62,14_2,2,9,6.8564,11/8/23,9:10,14:17,1976,756.771,1,,,,,,
63,15_2,1,8.5,6.9156,11/8/23,9:10,14:18,1976,708.759,1,,,,,,
64,16_2,2,8.5,6.9406,11/8/23,9:10,14:19,1976,816.253,1,,,,,,
65,17_2,1,8,6.7772,11/8/23,9:14,14:24,1976,708.913,1,643.428,644.376,644.706,,14:21,14:23
66,18_2,2,8,6.8044,11/8/23,9:14,14:25,1976,687.772,1,,,,,,
67,19_2,1,9,6.7751,11/8/23,9:14,14:26,1976,712.764,1,,,,,,
68,20_2,2,9,6.7219,11/8/23,9:14,14:27,1976,732.499,1,,,,,,
69,21_2,1,9.5,7.0376,11/8/23,9:14,14:28,1976,1164.79,1,,,,,,
70,22_2,2,9.5,7.0903,11/8/23,9:14,14:29,1976,1003.09,1,,,,,,
71,23_2,1,8,6.9441,11/8/23,9:14,14:30,1976,689.236,1,,,,,,
72,24_2,2,8,6.9776,11/8/23,9:14,14:31,1976,679.989,1,,,,,,
73,25_2,1,8.5,6.4529,11/8/23,9:18,14:33,1976,949.439,1,,,,,,
74,26_2,2,8.5,6.4687,11/8/23,9:18,14:35,1976,997.116,1,,,,,,
75,27_2,1,9,6.759,11/8/23,9:18,14:36,1976,671.031,1,,,,,,
76,28_2,2,9,6.7195,11/8/23,9:18,14:37,1976,692.683,1,,,,,,
77,29_2,1,10,7.7521,11/8/23,9:18,14:37,1976,1203.1,1,,,,,,
78,30_2,2,10,7.7825,11/8/23,9:18,14:39,1976,1133.01,1,,,,,,
79,31_2,1,9,6.6353,11/8/23,9:18,14:40,1976,601.159,1,,,,,,
80,32_2,2,9,6.6328,11/8/23,9:18,14:41,1976,687.3,1,,,,,,
81,,,,,,,,,,,641.839,642.494,641.775,,14:42,14:44
